#edgeID	previous_nodeID	following_nodeID	species	/mss6/cherry/GNNASM/feature_extract/distance/cpp_edit/dnaShape/MGW	kmer	label
9237	547	408	bonobo	0.0282268	0.992157	0
9238	547	408	chimp	0.0282904	0.976281	0
9239	547	408	gibbon	0.0271148	1.0	0
9240	547	408	human	0.0266973	0.976281	0
9241	547	410	bonobo	0.0186534	1.0	0
9242	547	410	human	0.014357	0.992157	0
9243	547	434	bonobo	0.0269107	1.0	0
9244	547	434	chimp	0.0250225	0.976281	0
9245	547	434	gibbon	0.0311811	0.992157	0
9246	547	434	human	0.0265845	0.984251	0
9247	547	436	bonobo	0.0752175	0.976281	0
9248	547	436	chimp	0.075033	0.992157	0
9249	547	436	gibbon	0.119574	0.992157	0
9250	547	436	human	0.0832319	0.984251	0
9251	547	476	bonobo	0.0499177	1.0	0
9252	547	476	chimp	0.0491943	0.980958	0
9253	547	476	human	0.0390134	1.0	0
9254	547	474	bonobo	0.0448907	0.992157	0
9255	547	474	chimp	0.0483648	0.976281	0
9256	547	474	human	0.0454995	0.992157	0
9257	547	492	bonobo	0.105672	0.992157	0
9258	547	492	chimp	0.103737	1.0	0
9259	547	492	gibbon	0.119432	0.992157	0
9260	547	492	human	0.103411	1.0	0
9261	547	495	bonobo	0.0542856	0.992157	0
9262	547	495	chimp	0.054734	1.0	0
9263	547	524	bonobo	0.0114264	0.992157	0
9264	547	524	chimp	0.0126075	1.0	0
9265	547	524	gibbon	0.0052212	1.0	0
9266	547	524	human	0.00530175	0.968246	0
9267	547	527	bonobo	0.0664484	0.984251	0
9268	547	527	gibbon	0.0702194	0.984251	0
9269	547	544	bonobo	0.0312133	0.992157	0
9270	547	544	chimp	0.0311232	0.992157	0
9271	547	544	gibbon	0.0544629	1.0	0
9272	547	544	human	0.0299025	0.992157	0
9273	547	566	bonobo	0.00489466	0.992157	0
9274	547	566	chimp	0.00643425	1.0	0
9275	547	566	gibbon	0.00747413	0.976281	0
9276	547	566	human	0.00622767	0.984251	0
9277	547	568	bonobo	0.00906311	1.0	0
9278	547	568	chimp	0.0511172	0.984251	0
9279	547	568	gibbon	0.0717978	1.0	0
9280	547	568	human	0.0465502	1.0	0
9281	547	578	bonobo	0.0935156	1.0	0
9282	547	578	gibbon	0.079495	1.0	0
9283	547	578	human	0.0783719	0.992157	0
9284	547	66	bonobo	0.00651895	0.992157	0
9285	547	66	chimp	0.0107043	0.984251	0
9286	547	66	human	0.00744221	0.984251	0
9287	547	68	bonobo	0.0324921	0.992157	0
9288	547	68	chimp	0.0343572	0.992157	0
9289	547	68	human	0.0331017	1.0	0
9290	547	108	bonobo	0.0708043	0.992157	0
9291	547	108	chimp	0.0682389	1.0	0
9292	547	108	human	0.0671662	1.0	0
9293	547	110	bonobo	0.208476	0.984251	0
9294	547	110	chimp	0.0754622	0.992157	0
9295	547	110	human	0.0807037	0.984251	0
9296	547	134	bonobo	0.0175521	0.992157	0
9297	547	134	chimp	0.0169014	1.0	0
9298	547	134	human	0.0149959	0.980958	0
9299	547	136	bonobo	0.0853494	0.992157	0
9300	547	136	chimp	0.0849305	0.992157	0
9301	547	136	human	0.0830678	1.0	0
9302	547	164	bonobo	0.0279	0.992157	0
9303	547	164	chimp	0.0278498	0.984251	0
9304	547	164	human	0.0282723	0.992157	0
9305	547	162	bonobo	0.149647	1.0	0
9306	547	162	chimp	0.259383	1.0	0
9307	547	162	gibbon	0.20875	1.0	0
9308	547	162	human	0.140116	0.984251	0
9309	547	184	bonobo	0.0147491	0.98889	0
9310	547	184	chimp	0.0155561	0.992157	0
9311	547	184	gibbon	0.0161239	1.0	0
9312	547	184	human	0.0149617	1.0	0
9313	547	186	bonobo	0.00820508	0.976281	0
9314	547	186	chimp	0.00961532	0.984251	0
9315	547	186	human	0.0118578	0.984251	0
9316	547	337	chimp	0.0205037	0.984251	0
9317	547	373	chimp	0.103285	1.0	0
9318	547	413	chimp	0.134342	1.0	0
9319	547	526	chimp	0.0499862	0.992157	0
9320	547	526	human	0.0532001	0.992157	0
9321	547	579	chimp	0.0737337	1.0	0
9322	547	198	gibbon	0.0112188	0.992157	0
9323	547	203	gibbon	0.06963	0.984251	0
9324	547	219	gibbon	0.11692	0.992157	0
9325	547	239	gibbon	0.301148	1.0	0
9326	547	266	gibbon	0.108572	0.984251	0
9327	547	289	gibbon	0.0192844	0.992157	0
9328	547	291	gibbon	0.19647	0.984251	0
9329	547	315	gibbon	0.0456581	0.992157	0
9330	547	353	gibbon	0.0506067	1.0	0
9331	547	362	gibbon	0.0618944	0.976281	0
9332	547	367	gibbon	0.0294201	1.0	0
9333	547	381	gibbon	0.095492	1.0	0
9334	547	399	gibbon	0.0493913	0.992157	0
9335	547	411	gibbon	0.0242922	1.0	0
9336	547	475	gibbon	0.0583354	0.980958	0
9337	547	480	gibbon	0.0367909	0.992157	0
9338	547	489	gibbon	0.0172614	0.992157	0
9339	547	539	gibbon	0.0176004	0.992157	0
9340	547	69	gibbon	0.0528535	1.0	0
9341	547	67	gibbon	0.015634	1.0	0
9342	547	6	gibbon	0.157197	0.980958	0
9343	547	111	gibbon	0.153721	0.992157	0
9344	547	109	gibbon	0.0777559	0.992157	0
9345	547	8	gibbon	0.135954	1.0	0
9346	547	121	gibbon	0.0165076	0.992157	0
9347	547	135	gibbon	0.229095	1.0	0
9348	547	137	gibbon	0.107893	0.984251	0
9349	547	140	gibbon	0.110592	0.964898	0
9350	547	145	gibbon	0.0211596	0.992157	0
9351	547	175	gibbon	0.0221011	0.992157	0
9352	547	17	gibbon	0.0136538	0.984251	0
9353	547	204	human	0.0510086	1.0	0
9354	547	282	human	0.0118015	0.992157	0
9355	547	494	human	0.0424215	1.0	0
9356	569	202	bonobo	0.047605	0.992157	0
9357	569	202	chimp	0.0490919	0.984251	0
9358	569	202	gorilla	0.0527081	0.992157	0
9359	569	202	human	0.0477995	1.0	0
9360	569	202	orangutan	0.0461396	1.0	0
9361	569	206	bonobo	0.0720882	1.0	0
9362	569	206	chimp	0.0728601	1.0	0
9363	569	216	bonobo	0.0568829	0.992157	0
9364	569	216	chimp	0.0568063	1.0	0
9365	569	216	gibbon	0.060447	0.992157	0
9366	569	216	gorilla	0.0565481	1.0	0
9367	569	216	human	0.0578666	0.992157	0
9368	569	216	orangutan	0.0417748	0.984251	0
9369	569	218	bonobo	0.135047	1.0	0
9370	569	218	chimp	0.107112	0.984251	0
9371	569	218	gorilla	0.10999	0.969629	0
9372	569	218	human	0.117625	0.992157	0
9373	569	218	orangutan	0.110661	1.0	0
9374	569	236	bonobo	0.0502018	0.976281	0
9375	569	236	chimp	0.0484629	1.0	0
9376	569	236	gibbon	0.0706708	1.0	0
9377	569	236	gorilla	0.0506795	0.992157	0
9378	569	236	human	0.0478971	0.992157	0
9379	569	236	orangutan	0.0488472	0.992157	0
9380	569	238	bonobo	0.116989	0.968246	0
9381	569	238	chimp	0.105616	1.0	0
9382	569	238	gorilla	0.097621	1.0	0
9383	569	238	human	0.120501	1.0	0
9384	569	238	orangutan	0.113712	0.992157	0
9385	569	280	bonobo	0.0796974	0.984251	0
9386	569	280	chimp	0.0847526	0.992157	0
9387	569	280	gibbon	0.168975	0.984251	0
9388	569	280	human	0.0864019	1.0	0
9389	569	280	orangutan	0.075616	0.984251	0
9390	569	288	bonobo	0.0236736	0.984251	0
9391	569	288	chimp	0.0225959	0.992157	0
9392	569	288	gorilla	0.0173322	0.992157	0
9393	569	288	human	0.00967407	0.984251	0
9394	569	288	orangutan	0.0172445	0.968246	0
9395	569	287	bonobo	0.0705587	0.984251	0
9396	569	287	chimp	0.0712806	0.984251	0
9397	569	287	gorilla	0.0745564	1.0	0
9398	569	287	orangutan	0.0684243	0.992157	0
9399	569	290	bonobo	0.129027	1.0	0
9400	569	290	chimp	0.13711	0.992157	0
9401	569	290	gorilla	0.116477	1.0	0
9402	569	290	human	0.140906	0.984251	0
9403	569	290	orangutan	0.132944	1.0	0
9404	569	314	bonobo	0.045661	1.0	0
9405	569	314	chimp	0.0455522	0.992157	0
9406	569	314	gorilla	0.0470911	0.992157	0
9407	569	314	human	0.0478796	1.0	0
9408	569	314	orangutan	0.0386284	0.992157	0
9409	569	316	bonobo	0.0422207	0.984251	0
9410	569	316	chimp	0.0449766	0.984251	0
9411	569	316	gibbon	0.0386165	0.980958	0
9412	569	316	human	0.0456743	0.992157	0
9413	569	325	bonobo	0.0606426	0.992157	0
9414	569	346	bonobo	0.0349932	0.984251	0
9415	569	346	chimp	0.0370577	0.98889	0
9416	569	346	gorilla	0.0346144	1.0	0
9417	569	360	bonobo	0.378508	1.0	0
9418	569	360	gorilla	0.0249667	0.984251	0
9419	569	360	human	0.0458974	1.0	0
9420	569	358	bonobo	0.0255087	0.992157	0
9421	569	358	chimp	0.0244072	0.984251	0
9422	569	358	gibbon	0.0304683	0.984251	0
9423	569	358	gorilla	0.0249901	0.992157	0
9424	569	358	human	0.0210035	0.976281	0
9425	569	358	orangutan	0.0234356	0.984251	0
9426	569	366	bonobo	0.0290927	1.0	0
9427	569	366	chimp	0.0293773	1.0	0
9428	569	366	gorilla	0.031464	0.992157	0
9429	569	366	human	0.140347	1.0	0
9430	569	366	orangutan	0.0320528	0.992157	0
9431	569	368	bonobo	0.0320588	0.984251	0
9432	569	368	chimp	0.0326883	1.0	0
9433	569	368	gibbon	0.0441908	0.992157	0
9434	569	368	gorilla	0.0368608	0.976281	0
9435	569	368	human	0.0356836	0.992157	0
9436	569	368	orangutan	0.0293647	1.0	0
9437	569	370	bonobo	0.0865864	0.984251	0
9438	569	370	gorilla	0.149272	0.992157	0
9439	569	370	human	0.0548915	0.992157	0
9440	569	370	orangutan	0.0628904	0.992157	0
9441	569	380	bonobo	0.0600923	0.984251	0
9442	569	380	chimp	0.0606997	0.992157	0
9443	569	380	gorilla	0.0611281	0.972961	0
9444	569	380	human	0.0601875	1.0	0
9445	569	380	orangutan	0.0569272	1.0	0
9446	569	382	bonobo	0.0215739	0.992157	0
9447	569	382	chimp	0.178951	0.976281	0
9448	569	382	gorilla	0.0216688	0.992157	0
9449	569	382	human	0.0205921	0.984251	0
9450	569	0	bonobo	0.149285	1.0	0
9451	569	0	chimp	0.145028	0.992157	0
9452	569	0	gibbon	0.219394	0.984251	0
9453	569	0	gorilla	0.132209	0.992157	0
9454	569	0	human	0.151823	0.992157	0
9455	569	408	bonobo	0.0234308	0.968246	0
9456	569	408	chimp	0.022766	0.960143	0
9457	569	408	gibbon	0.00874576	0.992157	0
9458	569	408	gorilla	0.0177982	0.992157	0
9459	569	408	human	0.0131083	0.992157	0
9460	569	408	orangutan	0.0194778	1.0	0
9461	569	410	bonobo	0.0328041	0.992157	0
9462	569	410	gorilla	0.028487	0.984251	0
9463	569	410	human	0.0269068	0.984251	0
9464	569	410	orangutan	0.0250234	0.992157	0
9465	569	434	bonobo	0.035149	0.992157	0
9466	569	434	chimp	0.0374277	0.992157	0
9467	569	434	gibbon	0.0541508	0.984251	0
9468	569	434	gorilla	0.0417922	0.984251	0
9469	569	434	human	0.0396883	1.0	0
9470	569	434	orangutan	0.0395314	0.984251	0
9471	569	436	bonobo	0.0856008	1.0	0
9472	569	436	chimp	0.085341	0.992157	0
9473	569	436	gibbon	0.142559	0.992157	0
9474	569	436	human	0.0933563	1.0	0
9475	569	436	orangutan	0.0870913	0.968246	0
9476	569	476	bonobo	0.0606941	0.992157	0
9477	569	476	chimp	0.0602271	1.0	0
9478	569	476	gorilla	0.0514003	1.0	0
9479	569	476	human	0.0509887	0.984251	0
9480	569	476	orangutan	0.0554938	1.0	0
9481	569	474	bonobo	0.0560978	0.992157	0
9482	569	474	chimp	0.0599358	0.984251	0
9483	569	474	gorilla	0.0639151	0.984251	0
9484	569	474	human	0.058097	1.0	0
9485	569	474	orangutan	0.0560256	0.992157	0
9486	569	492	bonobo	0.11339	0.992157	0
9487	569	492	chimp	0.11065	0.992157	0
9488	569	492	gibbon	0.142418	1.0	0
9489	569	492	human	0.112851	0.992157	0
9490	569	492	orangutan	0.103883	0.984251	0
9491	569	495	bonobo	0.0525156	1.0	0
9492	569	495	chimp	0.0538128	0.984251	0
9493	569	524	bonobo	0.0252288	0.984251	0
9494	569	524	chimp	0.0264473	0.976281	0
9495	569	524	gibbon	0.0234493	0.976281	0
9496	569	524	gorilla	0.0202467	0.992157	0
9497	569	524	human	0.0171517	1.0	0
9498	569	524	orangutan	0.0204229	0.98889	0
9499	569	527	bonobo	0.065272	1.0	0
9500	569	527	gibbon	0.0932046	1.0	0
9501	569	544	bonobo	0.0429171	0.992157	0
9502	569	544	chimp	0.0433172	1.0	0
9503	569	544	gibbon	0.0774394	1.0	0
9504	569	544	gorilla	0.0441331	0.984251	0
9505	569	544	human	0.0423371	0.992157	0
9506	569	544	orangutan	0.0406616	0.984251	0
9507	569	546	bonobo	0.0332698	0.984251	0
9508	569	546	chimp	0.153644	0.992157	0
9509	569	546	gibbon	0.028851	0.984251	0
9510	569	546	human	0.0329619	0.992157	0
9511	569	566	bonobo	0.0211605	0.984251	0
9512	569	566	chimp	0.0203432	0.984251	0
9513	569	566	gibbon	0.0243136	0.992157	0
9514	569	566	gorilla	0.0172818	0.984251	0
9515	569	566	human	0.0113114	0.992157	0
9516	569	566	orangutan	0.0154504	0.980958	0
9517	569	578	bonobo	0.0978365	1.0	0
9518	569	578	gibbon	0.0983012	0.992157	0
9519	569	578	gorilla	0.188405	0.992157	0
9520	569	578	human	0.0862785	1.0	0
9521	569	578	orangutan	0.0699593	0.984251	0
9522	569	66	bonobo	0.0114599	0.984251	0
9523	569	66	chimp	0.00778796	0.992157	0
9524	569	66	human	0.0069563	0.992157	0
9525	569	68	bonobo	0.0314956	0.992157	0
9526	569	68	chimp	0.0321278	1.0	0
9527	569	68	gorilla	0.0327256	0.992157	0
9528	569	68	human	0.0382738	0.976281	0
9529	569	68	orangutan	0.0328242	1.0	0
9530	569	108	bonobo	0.0726847	0.992157	0
9531	569	108	chimp	0.0702304	1.0	0
9532	569	108	gorilla	0.0725256	1.0	0
9533	569	108	human	0.0732955	0.992157	0
9534	569	108	orangutan	0.0685175	0.992157	0
9535	569	110	bonobo	0.214707	1.0	0
9536	569	110	chimp	0.0743124	1.0	0
9537	569	110	human	0.0857807	1.0	0
9538	569	110	orangutan	0.124497	0.992157	0
9539	569	134	bonobo	0.0118134	1.0	0
9540	569	134	chimp	0.0154998	0.992157	0
9541	569	134	gorilla	0.00762354	0.984251	0
9542	569	134	human	0.00507833	0.992157	0
9543	569	134	orangutan	0.014885	0.976281	0
9544	569	136	bonobo	0.0917495	0.992157	0
9545	569	136	chimp	0.0922401	1.0	0
9546	569	136	gorilla	0.0958515	1.0	0
9547	569	136	human	0.0932475	1.0	0
9548	569	136	orangutan	0.0872428	1.0	0
9549	569	164	bonobo	0.0283546	0.984251	0
9550	569	164	chimp	0.0284244	0.968246	0
9551	569	164	gorilla	0.0180302	0.984251	0
9552	569	164	human	0.0336959	0.992157	0
9553	569	162	bonobo	0.146689	0.984251	0
9554	569	162	chimp	0.265841	0.984251	0
9555	569	162	gibbon	0.227556	1.0	0
9556	569	162	human	0.146001	0.992157	0
9557	569	162	orangutan	0.139576	0.984251	0
9558	569	184	bonobo	0.016667	1.0	0
9559	569	184	chimp	0.016419	0.98889	0
9560	569	184	gibbon	0.0114271	0.98889	0
9561	569	184	gorilla	0.00783105	0.980958	0
9562	569	184	human	0.00437893	0.976281	0
9563	569	184	orangutan	0.00862724	0.984251	0
9564	569	186	bonobo	0.0143702	1.0	0
9565	569	186	chimp	0.0136155	1.0	0
9566	569	186	human	0.003591	0.992157	0
9567	569	186	orangutan	0.0104684	0.992157	0
9568	569	337	chimp	0.0199091	0.992157	0
9569	569	373	chimp	0.102842	1.0	0
9570	569	413	chimp	0.135134	1.0	0
9571	569	526	chimp	0.0574693	0.984251	0
9572	569	526	gorilla	0.0578136	0.992157	0
9573	569	526	human	0.0610419	1.0	0
9574	569	526	orangutan	0.0524357	0.992157	0
9575	569	579	chimp	0.0804807	0.984251	0
9576	569	198	gibbon	0.0145918	0.992157	0
9577	569	203	gibbon	0.0926153	0.984251	0
9578	569	219	gibbon	0.138126	0.992157	0
9579	569	239	gibbon	0.324133	0.992157	0
9580	569	266	gibbon	0.131558	1.0	0
9581	569	289	gibbon	0.0195137	1.0	0
9582	569	291	gibbon	0.219455	0.992157	0
9583	569	315	gibbon	0.0563752	0.976281	0
9584	569	353	gibbon	0.0687263	0.992157	0
9585	569	362	gibbon	0.0847671	0.992157	0
9586	569	362	orangutan	0.0365689	1.0	0
9587	569	367	gibbon	0.0462681	0.984251	0
9588	569	381	gibbon	0.118477	1.0	0
9589	569	399	gibbon	0.072376	0.984251	0
9590	569	411	gibbon	0.0312404	0.976281	0
9591	569	475	gibbon	0.0800647	1.0	0
9592	569	480	gibbon	0.059674	0.984251	0
9593	569	489	gibbon	0.0139578	0.992157	0
9594	569	539	gibbon	0.0248461	1.0	0
9595	569	69	gibbon	0.0697459	1.0	0
9596	569	67	gibbon	0.0195293	0.992157	0
9597	569	67	gorilla	0.0176482	0.992157	0
9598	569	6	gibbon	0.176003	0.992157	0
9599	569	111	gibbon	0.172527	1.0	0
9600	569	109	gibbon	0.0963651	0.984251	0
9601	569	8	gibbon	0.15476	0.992157	0
9602	569	121	gibbon	0.0320736	1.0	0
9603	569	135	gibbon	0.2479	0.992157	0
9604	569	137	gibbon	0.126698	0.968246	0
9605	569	140	gibbon	0.129398	1.0	0
9606	569	145	gibbon	0.036266	0.984251	0
9607	569	175	gibbon	0.0341769	1.0	0
9608	569	17	gibbon	0.0275076	0.976281	0
9609	569	204	gorilla	0.127615	0.992157	0
9610	569	204	human	0.0639722	0.992157	0
9611	569	324	gorilla	0.365406	1.0	0
9612	569	343	gorilla	0.0463348	1.0	0
9613	569	437	gorilla	0.0932178	0.992157	0
9614	569	493	gorilla	0.0936329	0.984251	0
9615	569	494	gorilla	0.0552898	0.992157	0
9616	569	494	human	0.0537805	1.0	0
9617	569	494	orangutan	0.0522955	0.992157	0
9618	569	557	gorilla	0.0427591	0.984251	0
9619	569	557	orangutan	0.0411253	0.992157	0
9620	569	163	gorilla	0.121481	0.992157	0
9621	569	197	gorilla	0.0267929	0.992157	0
9622	569	282	human	0.0150052	0.984251	0
9623	569	205	orangutan	0.0319106	0.984251	0
9624	569	317	orangutan	0.045048	0.992157	0
9625	569	329	orangutan	0.1117	1.0	0
9626	569	351	orangutan	0.09158	0.984251	0
9627	569	393	orangutan	0.0505601	1.0	0
9628	567	202	bonobo	0.0557204	0.984251	0
9629	567	202	chimp	0.0401671	0.992157	0
9630	567	202	gorilla	0.0442455	0.976281	0
9631	567	202	human	0.0375953	0.992157	0
9632	567	202	orangutan	0.0473663	0.992157	0
9633	567	206	bonobo	0.0300773	0.980958	0
9634	567	206	chimp	0.0156595	0.984251	0
9635	567	216	bonobo	0.0484075	1.0	0
9636	567	216	chimp	0.0338953	1.0	0
9637	567	216	gibbon	0.0438351	0.984251	0
9638	567	216	gorilla	0.0431403	0.984251	0
9639	567	216	human	0.0289221	0.992157	0
9640	567	216	orangutan	0.0516802	0.976281	0
9641	567	218	bonobo	0.0400045	0.98889	0
9642	567	218	chimp	0.0239129	0.984251	0
9643	567	218	gorilla	0.0202748	0.980958	0
9644	567	218	human	0.0326026	0.976281	0
9645	567	218	orangutan	0.0184875	0.984251	0
9646	567	236	bonobo	0.0557955	0.984251	0
9647	567	236	chimp	0.0419449	0.992157	0
9648	567	236	gibbon	0.0362706	0.992157	0
9649	567	236	gorilla	0.0488071	0.992157	0
9650	567	236	human	0.0394796	0.992157	0
9651	567	236	orangutan	0.0459991	0.992157	0
9652	567	238	bonobo	0.0228712	1.0	0
9653	567	238	chimp	0.0256209	0.992157	0
9654	567	238	gorilla	0.010525	0.992157	0
9655	567	238	human	0.0355873	0.984251	0
9656	567	238	orangutan	0.0213872	1.0	0
9657	567	280	bonobo	0.0250608	0.984251	0
9658	567	280	chimp	0.0118821	0.992157	0
9659	567	280	gibbon	0.0680353	0.976281	0
9660	567	280	human	0.012965	1.0	0
9661	567	280	orangutan	0.0217606	0.984251	0
9662	567	288	bonobo	0.0965633	0.992157	0
9663	567	288	chimp	0.0842073	0.992157	0
9664	567	288	gorilla	0.0915983	0.984251	0
9665	567	288	human	0.0828504	1.0	0
9666	567	288	orangutan	0.0897906	0.976281	0
9667	567	287	bonobo	0.0331065	0.992157	0
9668	567	287	chimp	0.024028	0.992157	0
9669	567	287	gorilla	0.0260837	1.0	0
9670	567	287	orangutan	0.034371	1.0	0
9671	567	290	bonobo	0.0350409	0.992157	0
9672	567	290	chimp	0.0525022	1.0	0
9673	567	290	gorilla	0.031251	0.992157	0
9674	567	290	human	0.0568729	1.0	0
9675	567	290	orangutan	0.0425726	0.992157	0
9676	567	314	bonobo	0.0509113	0.968246	0
9677	567	314	chimp	0.0398364	0.992157	0
9678	567	314	gorilla	0.046689	0.976281	0
9679	567	314	human	0.0372754	0.976281	0
9680	567	314	orangutan	0.0545535	0.992157	0
9681	567	316	bonobo	0.0562518	1.0	0
9682	567	316	chimp	0.0429433	0.992157	0
9683	567	316	gibbon	0.0630665	0.984251	0
9684	567	316	human	0.0396561	0.98889	0
9685	567	325	bonobo	0.039979	0.992157	0
9686	567	346	bonobo	0.0644746	0.992157	0
9687	567	346	chimp	0.0504883	0.968246	0
9688	567	346	gorilla	0.0654309	0.992157	0
9689	567	360	bonobo	0.283912	1.0	0
9690	567	360	gorilla	0.0726494	1.0	0
9691	567	360	human	0.0401328	1.0	0
9692	567	358	bonobo	0.0804491	1.0	0
9693	567	358	chimp	0.0695978	1.0	0
9694	567	358	gibbon	0.0726564	0.992157	0
9695	567	358	gorilla	0.0756437	0.984251	0
9696	567	358	human	0.0671559	1.0	0
9697	567	358	orangutan	0.073858	0.976281	0
9698	567	366	bonobo	0.0756011	0.992157	0
9699	567	366	chimp	0.0628721	0.992157	0
9700	567	366	gorilla	0.0681555	0.992157	0
9701	567	366	human	0.165431	0.992157	0
9702	567	366	orangutan	0.0638154	1.0	0
9703	567	368	bonobo	0.0660146	0.976281	0
9704	567	368	chimp	0.0529861	0.984251	0
9705	567	368	gibbon	0.0658038	0.984251	0
9706	567	368	gorilla	0.0579209	0.984251	0
9707	567	368	human	0.0495032	0.992157	0
9708	567	368	orangutan	0.0647805	0.992157	0
9709	567	370	bonobo	0.0394271	0.992157	0
9710	567	370	gorilla	0.0591589	0.984251	0
9711	567	370	human	0.0306106	0.992157	0
9712	567	370	orangutan	0.0341198	0.984251	0
9713	567	380	bonobo	0.0438227	1.0	0
9714	567	380	chimp	0.0278902	1.0	0
9715	567	380	gorilla	0.0366161	0.992157	0
9716	567	380	human	0.0256168	1.0	0
9717	567	380	orangutan	0.0365123	1.0	0
9718	567	382	bonobo	0.0807304	0.984251	0
9719	567	382	chimp	0.0992503	0.984251	0
9720	567	382	gorilla	0.0756097	0.976281	0
9721	567	382	human	0.0653849	1.0	0
9722	567	0	bonobo	0.0541882	0.992157	0
9723	567	0	chimp	0.0600772	1.0	0
9724	567	0	gibbon	0.117723	0.984251	0
9725	567	0	gorilla	0.0422086	1.0	0
9726	567	0	human	0.0673673	1.0	0
9727	567	408	bonobo	0.111851	1.0	0
9728	567	408	chimp	0.0999728	1.0	0
9729	567	408	gibbon	0.103113	0.984251	0
9730	567	408	gorilla	0.104603	0.992157	0
9731	567	408	human	0.098226	0.984251	0
9732	567	408	orangutan	0.108696	1.0	0
9733	567	410	bonobo	0.0718128	0.992157	0
9734	567	410	gorilla	0.0711976	1.0	0
9735	567	410	human	0.0599088	0.992157	0
9736	567	410	orangutan	0.0700141	1.0	0
9737	567	434	bonobo	0.0632264	0.992157	0
9738	567	434	chimp	0.0516443	0.992157	0
9739	567	434	gibbon	0.051252	0.984251	0
9740	567	434	gorilla	0.056452	1.0	0
9741	567	434	human	0.0476482	0.992157	0
9742	567	434	orangutan	0.0556542	1.0	0
9743	567	436	bonobo	0.0176854	0.984251	0
9744	567	436	chimp	0.00342581	0.992157	0
9745	567	436	gibbon	0.0409097	0.992157	0
9746	567	436	human	0.0124439	0.984251	0
9747	567	436	orangutan	0.0107041	1.0	0
9748	567	476	bonobo	0.0405541	0.992157	0
9749	567	476	chimp	0.0273027	0.976281	0
9750	567	476	gorilla	0.0438738	1.0	0
9751	567	476	human	0.0344291	0.992157	0
9752	567	476	orangutan	0.0381052	0.976281	0
9753	567	474	bonobo	0.0451539	0.992157	0
9754	567	474	chimp	0.0282812	1.0	0
9755	567	474	gorilla	0.0329764	0.992157	0
9756	567	474	human	0.0285153	1.0	0
9757	567	474	orangutan	0.0374771	0.992157	0
9758	567	492	bonobo	0.0187068	1.0	0
9759	567	492	chimp	0.0273202	0.984251	0
9760	567	492	gibbon	0.0408258	0.984251	0
9761	567	492	human	0.0306096	0.976281	0
9762	567	492	orangutan	0.0206594	1.0	0
9763	567	495	bonobo	0.0515872	1.0	0
9764	567	495	chimp	0.040376	0.992157	0
9765	567	524	bonobo	0.0778893	0.992157	0
9766	567	524	chimp	0.0641255	0.992157	0
9767	567	524	gibbon	0.0784156	0.984251	0
9768	567	524	gorilla	0.0796262	0.992157	0
9769	567	524	human	0.0689817	0.984251	0
9770	567	524	orangutan	0.0760296	0.984251	0
9771	567	527	bonobo	0.0343374	0.992157	0
9772	567	527	gibbon	0.016922	0.992157	0
9773	567	544	bonobo	0.0598996	0.992157	0
9774	567	544	chimp	0.0459472	0.984251	0
9775	567	544	gibbon	0.0337551	0.992157	0
9776	567	544	gorilla	0.0526635	0.984251	0
9777	567	544	human	0.0439247	0.992157	0
9778	567	544	orangutan	0.0527909	0.992157	0
9779	567	546	bonobo	0.0669327	0.992157	0
9780	567	546	chimp	0.0836825	1.0	0
9781	567	546	gibbon	0.0730338	0.976281	0
9782	567	546	human	0.0534871	0.992157	0
9783	567	578	bonobo	0.0152541	1.0	0
9784	567	578	gibbon	0.0272102	1.0	0
9785	567	578	gorilla	0.104285	0.984251	0
9786	567	578	human	0.0137558	0.992157	0
9787	567	578	orangutan	0.0178981	0.992157	0
9788	567	66	bonobo	0.091773	0.984251	0
9789	567	66	chimp	0.0725642	1.0	0
9790	567	66	human	0.0739373	1.0	0
9791	567	68	bonobo	0.061168	0.980958	0
9792	567	68	chimp	0.0433825	0.980958	0
9793	567	68	gorilla	0.055892	0.992157	0
9794	567	68	human	0.0421492	0.992157	0
9795	567	68	orangutan	0.0493783	0.968246	0
9796	567	108	bonobo	0.0245612	0.984251	0
9797	567	108	chimp	0.0145567	0.992157	0
9798	567	108	gorilla	0.0191448	1.0	0
9799	567	108	human	0.00959457	0.984251	0
9800	567	108	orangutan	0.0156028	1.0	0
9801	567	110	bonobo	0.126296	0.984251	0
9802	567	110	chimp	0.00801235	0.992157	0
9803	567	110	human	0.00975509	1.0	0
9804	567	110	orangutan	0.0441123	0.992157	0
9805	567	134	bonobo	0.099935	1.0	0
9806	567	134	chimp	0.0865828	1.0	0
9807	567	134	gorilla	0.0949932	0.992157	0
9808	567	134	human	0.0843314	0.992157	0
9809	567	134	orangutan	0.0939462	1.0	0
9810	567	136	bonobo	0.0205406	1.0	0
9811	567	136	chimp	0.0273735	0.980958	0
9812	567	136	gorilla	0.0249447	0.992157	0
9813	567	136	human	0.0234097	1.0	0
9814	567	136	orangutan	0.0194685	1.0	0
9815	567	164	bonobo	0.0656567	0.992157	0
9816	567	164	chimp	0.0498195	0.984251	0
9817	567	164	gorilla	0.072471	0.984251	0
9818	567	164	human	0.0467139	0.968246	0
9819	567	162	bonobo	0.0571564	1.0	0
9820	567	162	chimp	0.194475	1.0	0
9821	567	162	gibbon	0.136166	1.0	0
9822	567	162	human	0.0657437	1.0	0
9823	567	162	orangutan	0.0593581	0.992157	0
